date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:53:34	197/197	---MCZ	200	added ('OK')	text/plain	date:Fri,%2021%20Oct%202022%2014:23:36%20GMT	https://palpx.com/robots.txt		(from )
19:53:36	94816/94816	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2014:23:37%20GMT	https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB	C:/My%20Web%20Sites/htm/palpx.com/index1149.html	(from )
19:53:37	1314/1314	---MCZ	200	added ('OK')	text/xml	date:Fri,%2021%20Oct%202022%2014:23:38%20GMT	https://palpx.com/sitemap.xml	C:/My%20Web%20Sites/htm/palpx.com/sitemap.xml	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
19:53:37	86927/86927	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e26df96-1538f%22	https://palpx.com/wp-content/themes/palpx-website/lib/jquery/jquery.min.js	C:/My%20Web%20Sites/htm/palpx.com/wp-content/themes/palpx-website/lib/jquery/jquery.min.js	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
19:53:37	50230/50230	---MC-	200	added ('OK')	text/javascript	date:Tue,%2027%20Sep%202022%2022:01:05%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/htm/www.google-analytics.com/analytics.js	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
19:53:38	188998/188998	---MCZ	200	added ('OK')	text/css	etag:W/%225e26df96-2e246%22	https://palpx.com/wp-content/themes/palpx-website/lib/bootstrap/css/bootstrap.css	C:/My%20Web%20Sites/htm/palpx.com/wp-content/themes/palpx-website/lib/bootstrap/css/bootstrap.css	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
19:53:38	55775/55775	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e26df96-d9df%22	https://palpx.com/wp-content/themes/palpx-website/lib/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/htm/palpx.com/wp-content/themes/palpx-website/lib/bootstrap/js/bootstrap.min.js	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
19:53:39	34196/34196	---MCZ	200	added ('OK')	text/css	etag:W/%22620b48b9-8594%22	https://palpx.com/wp-content/themes/palpx-website/style.css	C:/My%20Web%20Sites/htm/palpx.com/wp-content/themes/palpx-website/style.css	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
19:53:39	64568/64568	---MCZ	200	added ('OK')	text/css	etag:W/%225ef97690-fc38%22	https://palpx.com/wp-includes/css/dist/block-library/style.css?ver=5.4.12	C:/My%20Web%20Sites/htm/palpx.com/wp-includes/css/dist/block-library/stylec4ec.css	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
19:53:39	94816/94816	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Oct%202022%2014:23:40%20GMT	https://palpx.com/	C:/My%20Web%20Sites/htm/palpx.com/index.html	(from https://palpx.com/?gclid=Cj0KCQjwhsmaBhCvARIsAIbEbH4LMTpg34Asz2NsNNlDd_sEDx8XUejoyNApiR8D9Q6pfHHrlQACcP0aAkshEALw_wcB)
